match_id,player_id,date,competition,round,home_team,away_team,home_score,away_score,venue,attendance,player_name,player_nationality,team,position,started,minutes_played,goals,assists,yellow_cards,red_cards,sub_on_min,sub_off_min,notes
LC004,P003,2025-07-22,Scottish League Cup,Group Stage – Group G,Motherwell,Greenock Morton,3,0,"Fir Park, Motherwell",,Liam Gordon,SCO,Motherwell,DEF,,,0,1,0,0,,,1 confirmed assist
P001,P001,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,
P001,P002,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Johnny Koutroumbis,GRE,Motherwell,DEF,1,90,0,,0,0,,,
P001,P003,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Liam Gordon,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P001,P004,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Paul McGinn,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P001,P005,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Emmanuel Longelo,ENG,Motherwell,DEF,1,90,1,,0,0,,,Goal: 87'
P001,P006,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Lukas Fadinger,AUT,Motherwell,MID,1,90,0,,0,0,,,
P001,P007,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P001,P008,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,90,0,,0,0,,,
P001,P009,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Callum Slattery,SCO,Motherwell,MID,1,90,0,,0,0,,,
P001,P010,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Elijah Just,SCO,Motherwell,MID,1,90,0,,0,0,,,
P001,P011,2025-08-02,Scottish Premiership,Matchday 1,Motherwell,Rangers,1,1,"Fir Park, Motherwell",8500,Apostolos Stamatelopoulos,GRE,Motherwell,FWD,1,90,0,,0,0,,,
P002,P001,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,MOTM – 4 saves
P002,P002,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Johnny Koutroumbis,GRE,Motherwell,DEF,1,42,0,,0,0,,42,Substituted off 42' (injury)
P002,P012,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Stephen O'Donnell,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P002,P004,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Paul McGinn,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P002,P005,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Emmanuel Longelo,ENG,Motherwell,DEF,1,90,0,,0,0,,,
P002,P006,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Lukas Fadinger,AUT,Motherwell,MID,1,90,0,,0,0,,,
P002,P007,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P002,P014,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Ibrahim Sa'id,GHA,Motherwell,MID,1,70,0,,0,0,,70,
P002,P009,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Callum Slattery,SCO,Motherwell,MID,1,90,0,,0,0,,,
P002,P010,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Elijah Just,SCO,Motherwell,MID,1,90,0,,0,0,,,
P002,P008,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,86,0,,0,0,,86,
P002,P013,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Tom Sparrow,ENG,Motherwell,DEF,0,48,0,,0,0,42,,On for Koutroumbis 42'
P002,P011,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Apostolos Stamatelopoulos,GRE,Motherwell,FWD,0,20,0,,0,0,70,,On for Sa'id 70'
P002,P022,2025-08-09,Scottish Premiership,Matchday 2,St Mirren,Motherwell,0,0,"SMISA Stadium, Paisley",6735,Luca Ross,SCO,Motherwell,FWD,0,4,0,,0,0,86,,On for Maswanhise 86'
LC005,P006,2025-08-16,Scottish League Cup,Last 16,St Johnstone,Motherwell,0,1,"McDiarmid Park, Perth",,Lukas Fadinger,AUT,Motherwell,MID,1,120,1,,0,0,,,Goal in extra time
P003,P001,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,
P003,P012,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Stephen O'Donnell,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P003,P003,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Liam Gordon,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P003,P018,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Stephen Welsh,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P003,P005,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Emmanuel Longelo,ENG,Motherwell,DEF,1,90,1,,0,0,,,Goal: 62'
P003,P015,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Oscar Priestman,ENG,Motherwell,MID,1,90,0,,0,0,,,
P003,P007,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P003,P014,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Ibrahim Sa'id,GHA,Motherwell,MID,1,90,0,,0,0,,,
P003,P009,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Callum Slattery,SCO,Motherwell,MID,1,67,1,,0,0,,67,Goal: 21'; substituted off 67'
P003,P008,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,78,1,,0,0,,78,Goal: 49'; substituted off ~78'
P003,P010,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Elijah Just,SCO,Motherwell,MID,1,90,0,,0,0,,,
P003,P017,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Callum Hendry,SCO,Motherwell,FWD,0,23,0,,0,0,67,,On for Slattery 67' – Premiership debut
P003,P023,2025-08-23,Scottish Premiership,Matchday 3,Heart of Midlothian,Motherwell,3,3,"Tynecastle, Edinburgh",,Esapa Osong,ENG,Motherwell,FWD,0,12,0,,0,0,78,,On for Maswanhise ~78'
P004,P001,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,
P004,P012,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Stephen O'Donnell,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P004,P003,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Liam Gordon,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P004,P004,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Paul McGinn,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P004,P005,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Emmanuel Longelo,ENG,Motherwell,DEF,1,90,1,,0,0,,,Goal: 62'
P004,P006,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Lukas Fadinger,AUT,Motherwell,MID,1,90,0,,0,0,,,
P004,P007,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P004,P010,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Elijah Just,SCO,Motherwell,MID,1,90,0,,0,0,,,
P004,P014,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Ibrahim Sa'id,GHA,Motherwell,MID,1,90,0,,0,0,,,
P004,P008,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,90,1,,0,0,,,Goal: 45+1'
P004,P011,2025-08-30,Scottish Premiership,Matchday 4,Motherwell,Kilmarnock,2,2,"Fir Park, Motherwell",,Apostolos Stamatelopoulos,GRE,Motherwell,FWD,1,90,0,,0,0,,,
P005,P001,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,
P005,P002,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Johnny Koutroumbis,GRE,Motherwell,DEF,1,90,0,,0,0,,,
P005,P003,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Liam Gordon,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P005,P018,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Stephen Welsh,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P005,P005,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Emmanuel Longelo,ENG,Motherwell,DEF,1,90,0,,0,0,,,
P005,P006,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Lukas Fadinger,AUT,Motherwell,MID,1,90,0,,0,0,,,
P005,P007,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P005,P014,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Ibrahim Sa'id,GHA,Motherwell,MID,1,90,0,,0,0,,,
P005,P016,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Regan Charles-Cook,ENG,Motherwell,MID,1,90,0,,0,0,,,
P005,P011,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Apostolos Stamatelopoulos,GRE,Motherwell,FWD,1,90,0,,0,0,,,
P005,P008,2025-09-13,Scottish Premiership,Matchday 5,Dundee,Motherwell,1,1,"Dens Park, Dundee",,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,90,1,,0,0,,,Goal: 33'
LC006,P016,2025-09-20,Scottish League Cup,Quarter-Final,Aberdeen,Motherwell,0,1,"Pittodrie, Aberdeen",10533,Regan Charles-Cook,ENG,Motherwell,MID,1,,1,,0,0,,,Goal: 63'
P006,P001,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,
P006,P002,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Johnny Koutroumbis,GRE,Motherwell,DEF,1,90,1,,0,0,,,Goal: 90+2'
P006,P003,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Liam Gordon,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P006,P018,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Stephen Welsh,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P006,P005,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Emmanuel Longelo,ENG,Motherwell,DEF,1,90,0,,0,0,,,
P006,P006,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Lukas Fadinger,AUT,Motherwell,MID,1,90,0,,0,0,,,
P006,P007,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P006,P014,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Ibrahim Sa'id,GHA,Motherwell,MID,1,90,0,,0,0,,,
P006,P016,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Regan Charles-Cook,ENG,Motherwell,MID,1,90,0,,0,0,,,
P006,P011,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Apostolos Stamatelopoulos,GRE,Motherwell,FWD,1,90,1,,0,0,,,Goal: 90+7' (penalty)
P006,P008,2025-09-27,Scottish Premiership,Matchday 6,Motherwell,Aberdeen,2,0,"Fir Park, Motherwell",,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,90,0,,0,0,,,
P007,P001,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,
P007,P002,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Johnny Koutroumbis,GRE,Motherwell,DEF,1,90,0,,0,0,,,
P007,P004,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Paul McGinn,SCO,Motherwell,DEF,1,90,0,,0,0,,,100th Motherwell appearance
P007,P003,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Liam Gordon,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P007,P005,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Emmanuel Longelo,ENG,Motherwell,DEF,1,90,0,,0,0,,,
P007,P006,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Lukas Fadinger,AUT,Motherwell,MID,1,90,0,,0,0,,,
P007,P007,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P007,P014,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Ibrahim Sa'id,GHA,Motherwell,MID,1,90,0,,0,0,,,
P007,P016,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Regan Charles-Cook,ENG,Motherwell,MID,1,90,0,,0,0,,,
P007,P008,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,90,0,,0,0,,,
P007,P011,2025-10-05,Scottish Premiership,Matchday 7,Celtic,Motherwell,3,2,"Celtic Park, Glasgow",,Apostolos Stamatelopoulos,GRE,Motherwell,FWD,1,90,2,,0,0,,,Goals: 40' (header) and 56' (pen)
P008,P001,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Calum Ward,SCO,Motherwell,GK,1,90,0,,0,0,,,
P008,P002,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Johnny Koutroumbis,GRE,Motherwell,DEF,1,84,0,,0,0,,84,Substituted off 84'
P008,P018,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Stephen Welsh,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P008,P004,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Paul McGinn,SCO,Motherwell,DEF,1,90,0,,0,0,,,
P008,P005,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Emmanuel Longelo,ENG,Motherwell,DEF,1,64,0,,0,0,,64,Substituted off 64' (injury)
P008,P006,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Lukas Fadinger,AUT,Motherwell,MID,1,84,0,,0,0,,84,Substituted off 84'
P008,P007,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Elliot Watt,SCO,Motherwell,MID,1,90,0,,0,0,,,
P008,P014,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Ibrahim Sa'id,GHA,Motherwell,MID,1,90,0,,0,0,,,
P008,P010,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Elijah Just,SCO,Motherwell,MID,1,64,0,,0,0,,64,Substituted off 64'
P008,P008,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Tawanda Maswanhise,ZIM,Motherwell,FWD,1,90,1,,0,0,,,Goal: 22'
P008,P017,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Callum Hendry,SCO,Motherwell,FWD,1,63,0,,0,0,,63,First Premiership start; substituted off 63'
P008,P012,2025-10-18,Scottish Premiership,Matchday 8,Motherwell,Falkirk,1,2,"Fir Park, Motherwell",,Stephen O'Donnell,SCO,Motherwell,DEF,0,26,0,,0,0,64,,On for Longelo 64' (injury)
